Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
2017 ,304999 ,BEANS SNAP UNSPECIFIED ,85 ,Santa Clara ,920 ,4.10 ,3770 ,1551.72 ,Tons ,5850000
2017 ,304999 ,BEANS SNAP UNSPECIFIED ,991 ,Sum of Others ,1895 ,5.55 ,10520 ,1736.79 ,Tons ,18271000
2017 ,304999 ,BEANS SNAP UNSPECIFIED , 999, State Total,2864 ,5.05 ,14455 ,1689.93 ,    ,24428000
2017 ,305999 ,BEETS GARDEN ,111 ,Ventura ,147 ,18.37 ,2700 ,1005.19 ,Tons ,2714000
2017 ,305999 ,BEETS GARDEN ,991 ,Sum of Others ,1732 ,30.53 ,52876 ,227.71 ,Tons ,12040430
2017 ,305999 ,BEETS GARDEN , 999, State Total,1879 ,29.58 ,55576 ,265.48 ,    ,14754430
2017 ,230639 ,BERRIES BLACKBERRIES ,53 ,Monterey ,273 ,7.25 ,1980 ,6110.10 ,Tons ,12098000
2017 ,230639 ,BERRIES BLACKBERRIES ,83 ,Santa Barbara ,470 ,7.60 ,3570 ,7043.98 ,Tons ,25147000
2017 ,230639 ,BERRIES BLACKBERRIES ,87 ,Santa Cruz ,898 ,8.92 ,8010 ,6070.79 ,Tons ,48627000
2017 ,230639 ,BERRIES BLACKBERRIES ,991 ,Sum of Others ,129 ,1.36 ,175 ,5442.29 ,Tons ,952400
2017 ,230639 ,BERRIES BLACKBERRIES , 999, State Total,1770 ,7.76 ,13735 ,6321.40 ,    ,86824400
2017 ,238199 ,BERRIES BLUEBERRIES ,19 ,Fresno ,1190 ,3.45 ,4100 ,6017.07 ,Tons ,24670000
2017 ,238199 ,BERRIES BLUEBERRIES ,29 ,Kern ,1090 ,4.32 ,4710 ,6557.32 ,Tons ,30885000
2017 ,238199 ,BERRIES BLUEBERRIES ,77 ,San Joaquin ,1590 ,4.40 ,6990 ,3126.18 ,Tons ,21852000
2017 ,238199 ,BERRIES BLUEBERRIES ,83 ,Santa Barbara ,308 ,2.96 ,911 ,9626.78 ,Tons ,8770000
2017 ,238199 ,BERRIES BLUEBERRIES ,107 ,Tulare ,1330 ,5.45 ,7250 ,5840.00 ,Tons ,42340000
